PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,target
0.26935464998049835,1.466057787704333,-0.24046667135712665,1.000493109886129,0.3240303463123267,-0.2433238896595654,0.04061276218086549,0.16923509500492498,-0.022572805510260512,-0.029204000956987934,0.018901065715772027,-0.005979580444394545,0.003692186487869,-0.003947062227519258,-0.0028152691511940846,-0.003684034352940023,the_1
-0.5234221545290284,0.5105754598981146,-0.21454160912097384,-0.234372019521709,0.1665991539290947,0.11125399761038296,-0.02147331368541736,0.16597089236168786,0.07166342253550145,-0.013203206534602595,0.0017128428853746237,-0.0035428644345809482,0.008554304990226674,-0.013426054930580432,-0.007579679975618411,0.0018140272698852578,the_1
-1.189932719204973,-1.0457866002283496,0.04220075326345701,0.05083305156046561,-0.17551873593811665,0.02575737348387954,-0.1808168764341522,0.05871734934005835,0.0888419390119513,0.05936181554336012,0.003831436495546513,-0.029850785806608514,-0.00418343391351065,0.011024832155178644,-0.006512996075878662,-0.0013468760118801504,the_1
-0.9814795964506788,-0.2079352133187822,-0.09900169431803449,-0.17498252521447505,0.4551792572828989,0.1682395692716327,-0.2027271472962533,0.1324570337028814,-0.02902130369900287,-0.027197065902821525,-0.03680250275236199,0.00822039127005577,-0.010201711224743708,0.0053160567688707375,0.004476069088486808,0.001463292703380943,the_1
-1.8164691853045754,-1.9100893170708881,0.13406156484307755,-0.14974674727595771,-0.03280525762363511,-0.020630855978446,0.02469101039794489,-0.02352849771794104,-0.05459272617296384,0.10679140893940539,0.03454403306031315,-0.01165187525595832,-0.003033817778241714,-0.00934412761638457,0.002589509878900011,0.0037460921181743444,the_1
-1.0223561919905209,-0.280127185929951,-0.19003092911004413,0.20728199026025898,0.23456923326369508,0.22343652082263224,0.3424923943665229,-0.02459770605866775,-0.06499244268090837,-0.01736171385535698,-0.012131756365670276,-0.014389756659208693,-0.0015459071322667236,0.006807489986001059,0.0012435311542422463,0.0010576496809799748,the_1
-1.7064239599156608,-1.454232359229152,-0.14567830999005454,-0.23631121094859014,0.3576720714579899,-0.07050387155392511,0.1104336145533492,-0.1559026631044492,-0.028412885077746555,0.0072671157035019635,0.01212965264747994,-0.0003229541158595285,0.006139384673936292,0.00907806595805643,-0.006876954023458534,-0.001001347016183701,the_1
-1.1284957141394014,-0.4779474747537476,-0.17331702436160495,-0.214727524511012,-0.03953195998615977,-0.1926015021090107,0.017688942289262075,0.033663084615859686,-0.035759841014639034,-0.015755631327689045,-0.017298276720366004,-0.019064511594273408,-0.019863560528772604,-0.00648841923953899,0.0044904276254510885,-0.001062455321321553,the_1
-1.9249579719402543,-2.197893538391484,-0.0226230592407935,0.2032974555782137,-0.39220470288255455,0.10600201738404062,-0.10987334744247644,-0.05354624838555058,-0.126559146767078,0.007957498462279129,-0.03959167212314037,-0.005205298613760466,0.017521050223321906,-0.005417314580738315,-0.000892445788048745,-0.002079067607330996,the_1
-0.7867740320769444,-0.07369969226221634,-0.33434743074487555,-0.17841446926114862,-0.3138075063286455,0.06024824553363706,0.15264928289665392,0.1963027121542395,0.07780718340832933,0.0576207541212058,0.004524745473918657,0.010446046012658144,0.007351441720454958,0.005910701325549717,0.013997443193846886,-0.00167443282999144,the_1
